3, 8, 3, 0, 113, 33+80
6, 4, 1, 9, 12, 61-49
2, 8, 2, 6, 108, 22+86
3, 2, 1, 6, 57, 31+26
8, 6, 1, 7, 148, 81+67
5, 5, 4, 9, 113, 54+59
2, 1, 9, 5, 14, 29-15
6, 7, 3, 5, 12, 75-63
4, 4, 8, 9, 97, 48+49
8, 8, 0, 0, 160, 80+80
3, 4, 6, 9, 13, 49-36
2, 1, 8, 4, 42, 28+14
9, 2, 6, 9, 67, 96-29
6, 1, 2, 5, 77, 62+15
2, 8, 2, 0, 58, 80-22
1, 7, 5, 5, 60, 75-15
5, 8, 1, 5, 136, 51+85
2, 7, 7, 3, 100, 27+73
1, 8, 5, 5, 100, 15+85
6, 5, 6, 4, 120, 66+54
9, 6, 0, 0, 150, 90+60
8, 7, 3, 5, 158, 83+75
4, 9, 1, 8, 139, 41+98
4, 6, 8, 1, 13, 61-48
8, 5, 3, 6, 139, 83+56
4, 9, 4, 4, 50, 94-44
3, 8, 2, 6, 54, 86-32
2, 1, 8, 3, 15, 28-13
8, 9, 1, 8, 179, 81+98
8, 4, 2, 9, 131, 82+49
5, 8, 2, 4, 136, 52+84
4, 5, 8, 1, 99, 48+51
2, 9, 3, 8, 75, 98-23
7, 6, 2, 7, 139, 72+67
8, 4, 4, 4, 128, 84+44
1, 6, 2, 4, 76, 12+64
4, 7, 4, 8, 34, 78-44
3, 3, 8, 4, 72, 38+34
6, 4, 0, 6, 106, 60+46
6, 2, 1, 7, 88, 61+27
8, 9, 8, 3, 5, 93-88
1, 2, 3, 2, 9, 22-13
9, 3, 3, 9, 54, 93-39
3, 9, 1, 2, 123, 31+92
3, 6, 2, 8, 36, 68-32
6, 5, 5, 6, 9, 65-56
9, 6, 9, 5, 164, 99+65
4, 3, 8, 8, 86, 48+38
5, 8, 4, 6, 140, 54+86
2, 1, 9, 0, 19, 29-10
5, 4, 5, 3, 98, 55+43
2, 7, 5, 4, 49, 74-25
5, 5, 5, 8, 113, 55+58
2, 9, 0, 1, 71, 91-20
9, 4, 3, 5, 48, 93-45
8, 2, 5, 8, 113, 85+28
7, 8, 1, 3, 154, 71+83
7, 3, 3, 4, 107, 73+34
7, 3, 2, 6, 108, 72+36
8, 8, 7, 0, 167, 87+80
8, 2, 2, 1, 103, 82+21
9, 8, 3, 0, 173, 93+80
8, 6, 7, 0, 147, 87+60
3, 7, 3, 3, 106, 33+73
2, 5, 0, 6, 36, 56-20
6, 8, 2, 5, 147, 62+85
3, 9, 5, 2, 57, 92-35
4, 8, 6, 6, 132, 46+86
6, 3, 7, 5, 32, 67-35
2, 6, 4, 3, 39, 63-24
6, 6, 3, 8, 5, 68-63
4, 5, 8, 9, 107, 48+59
5, 3, 5, 9, 16, 55-39
2, 5, 7, 9, 32, 59-27
1, 4, 2, 0, 28, 40-12
2, 6, 5, 8, 93, 25+68
6, 7, 3, 1, 134, 63+71
4, 7, 5, 1, 26, 71-45
2, 9, 4, 5, 71, 95-24
5, 3, 6, 6, 20, 56-36
3, 5, 4, 5, 89, 34+55
3, 6, 7, 7, 104, 37+67
5, 1, 1, 8, 33, 51-18
1, 5, 3, 3, 40, 53-13
8, 9, 0, 4, 14, 94-80
2, 5, 8, 0, 22, 50-28
9, 3, 0, 5, 125, 90+35
9, 8, 3, 3, 10, 93-83
2, 5, 5, 3, 78, 25+53
7, 7, 4, 0, 144, 74+70
1, 8, 2, 7, 99, 12+87
9, 3, 6, 3, 129, 96+33
3, 3, 1, 7, 6, 37-31
5, 3, 8, 1, 27, 58-31
1, 9, 3, 4, 107, 13+94
6, 3, 5, 8, 103, 65+38
8, 3, 0, 8, 42, 80-38
7, 1, 9, 7, 96, 79+17
2, 3, 8, 7, 65, 28+37
9, 5, 8, 8, 40, 98-58
9, 2, 7, 7, 70, 97-27
3, 5, 1, 8, 89, 31+58
6, 2, 3, 3, 40, 63-23
4, 3, 0, 4, 6, 40-34
5, 9, 6, 2, 148, 56+92
3, 5, 8, 4, 16, 54-38
3, 8, 1, 3, 114, 31+83
7, 3, 3, 0, 43, 73-30
2, 5, 3, 9, 82, 23+59
4, 4, 0, 9, 89, 40+49
1, 7, 5, 7, 62, 77-15
7, 5, 6, 2, 128, 76+52
9, 1, 5, 1, 84, 95-11
7, 5, 2, 0, 22, 72-50
4, 1, 0, 5, 25, 40-15
9, 4, 5, 6, 141, 95+46
1, 3, 5, 7, 22, 37-15
1, 4, 6, 8, 32, 48-16
3, 4, 3, 9, 16, 49-33
4, 3, 5, 8, 7, 45-38
2, 9, 8, 2, 120, 28+92
4, 4, 1, 7, 88, 41+47
3, 2, 7, 2, 59, 37+22
7, 1, 9, 0, 89, 79+10
8, 6, 9, 1, 28, 89-61
3, 9, 5, 1, 126, 35+91
2, 3, 0, 2, 12, 32-20
7, 1, 8, 2, 66, 78-12
9, 6, 8, 7, 165, 98+67
2, 6, 1, 4, 85, 21+64
7, 2, 6, 8, 104, 76+28
2, 3, 5, 5, 10, 35-25
4, 6, 6, 1, 15, 61-46
1, 1, 1, 1, 22, 11+11
2, 7, 3, 9, 56, 79-23
6, 2, 1, 6, 87, 61+26
7, 3, 8, 2, 110, 78+32
2, 8, 0, 6, 66, 86-20
9, 1, 7, 8, 79, 97-18
9, 2, 7, 8, 125, 97+28
3, 8, 3, 1, 48, 81-33
2, 4, 7, 4, 17, 44-27
4, 6, 9, 8, 117, 49+68
6, 4, 0, 6, 106, 60+46
7, 4, 0, 2, 28, 70-42
1, 7, 6, 8, 94, 16+78
6, 2, 5, 0, 85, 65+20
6, 4, 9, 3, 26, 69-43
9, 1, 2, 0, 82, 92-10
7, 3, 4, 0, 104, 74+30
9, 1, 6, 8, 114, 96+18
2, 6, 2, 6, 44, 66-22
6, 8, 2, 5, 147, 62+85
8, 2, 1, 4, 57, 81-24
1, 1, 6, 8, 34, 16+18
5, 3, 5, 7, 92, 55+37
6, 2, 6, 2, 44, 66-22
8, 4, 6, 5, 131, 86+45
6, 2, 4, 9, 93, 64+29
6, 2, 8, 2, 46, 68-22
8, 8, 3, 0, 163, 83+80
6, 7, 3, 0, 133, 63+70
5, 2, 9, 5, 34, 59-25
3, 8, 6, 2, 118, 36+82
8, 4, 3, 3, 40, 83-43
4, 3, 4, 5, 79, 44+35
8, 7, 4, 9, 163, 84+79
6, 5, 5, 8, 7, 65-58
6, 1, 2, 2, 50, 62-12
1, 8, 3, 1, 94, 13+81
3, 6, 3, 6, 33, 66-33
2, 5, 1, 1, 30, 51-21
3, 2, 5, 4, 59, 35+24
3, 4, 6, 2, 78, 36+42
8, 3, 7, 9, 126, 87+39
6, 6, 6, 1, 127, 66+61
7, 3, 4, 9, 35, 74-39
8, 7, 3, 3, 156, 83+73
6, 1, 8, 8, 50, 68-18
3, 8, 8, 4, 122, 38+84
2, 3, 8, 5, 7, 35-28
2, 1, 7, 3, 40, 27+13
3, 8, 1, 6, 117, 31+86
4, 5, 2, 5, 13, 55-42
4, 8, 5, 2, 127, 45+82
4, 1, 5, 5, 60, 45+15
3, 7, 0, 0, 40, 70-30
3, 6, 5, 8, 33, 68-35
9, 3, 5, 0, 65, 95-30
5, 5, 3, 1, 104, 53+51
5, 2, 6, 2, 34, 56-22
2, 7, 3, 6, 99, 23+76
3, 1, 2, 8, 50, 32+18
1, 2, 4, 0, 34, 14+20
5, 9, 3, 2, 145, 53+92
5, 6, 8, 9, 127, 58+69
8, 9, 6, 5, 181, 86+95
5, 4, 7, 1, 16, 57-41
6, 8, 7, 7, 154, 67+87
7, 7, 4, 5, 149, 74+75
7, 2, 2, 4, 96, 72+24
3, 5, 9, 8, 19, 58-39
6, 8, 9, 9, 20, 89-69
5, 9, 0, 1, 41, 91-50
5, 2, 4, 7, 27, 54-27
1, 3, 1, 8, 49, 11+38
2, 6, 9, 0, 31, 60-29
2, 6, 5, 6, 41, 66-25
6, 4, 6, 5, 21, 66-45
2, 8, 2, 5, 63, 85-22
9, 2, 5, 9, 66, 95-29
6, 8, 8, 2, 150, 68+82
9, 7, 7, 1, 26, 97-71
8, 5, 1, 3, 28, 81-53
2, 4, 4, 5, 21, 45-24
6, 2, 6, 6, 40, 66-26
9, 2, 0, 4, 66, 90-24
7, 1, 3, 3, 86, 73+13
8, 1, 5, 4, 99, 85+14
2, 5, 1, 5, 76, 21+55
6, 6, 5, 5, 130, 65+65
4, 8, 4, 1, 125, 44+81
3, 4, 8, 3, 5, 43-38
8, 2, 2, 3, 105, 82+23
3, 1, 5, 3, 22, 35-13
6, 4, 5, 1, 24, 65-41
3, 9, 3, 4, 127, 33+94
4, 1, 7, 4, 33, 47-14
4, 6, 4, 9, 25, 69-44
6, 5, 3, 2, 115, 63+52
4, 5, 5, 6, 101, 45+56
4, 6, 6, 8, 114, 46+68
6, 2, 5, 8, 37, 65-28
8, 5, 9, 8, 31, 89-58
2, 5, 0, 1, 71, 20+51
9, 8, 3, 5, 8, 93-85
3, 8, 0, 5, 115, 30+85
3, 4, 6, 3, 79, 36+43
6, 3, 9, 1, 38, 69-31
1, 2, 1, 4, 13, 24-11
7, 7, 2, 7, 5, 77-72
2, 3, 0, 9, 19, 39-20
3, 1, 2, 4, 46, 32+14
6, 1, 6, 3, 79, 66+13
3, 6, 5, 5, 100, 35+65
2, 8, 7, 6, 113, 27+86
8, 9, 9, 5, 6, 95-89
5, 1, 1, 5, 66, 51+15
3, 4, 9, 8, 9, 48-39
8, 9, 8, 4, 6, 94-88
3, 4, 0, 1, 71, 30+41
9, 9, 4, 5, 189, 94+95
3, 2, 0, 4, 6, 30-24
1, 2, 9, 9, 10, 29-19
9, 3, 4, 0, 124, 94+30
6, 3, 5, 6, 101, 65+36
3, 5, 7, 9, 96, 37+59
9, 3, 5, 1, 126, 95+31
7, 5, 3, 6, 129, 73+56
4, 2, 1, 1, 62, 41+21
4, 7, 9, 7, 28, 77-49
1, 2, 8, 6, 8, 26-18
4, 8, 2, 0, 38, 80-42
9, 8, 5, 7, 8, 95-87
4, 8, 6, 9, 43, 89-46
3, 3, 9, 0, 69, 39+30
9, 7, 5, 2, 167, 95+72
7, 8, 0, 5, 15, 85-70
5, 5, 7, 5, 112, 57+55
2, 3, 8, 8, 66, 28+38
7, 6, 9, 9, 10, 79-69
4, 3, 3, 1, 74, 43+31
8, 8, 0, 9, 9, 89-80
7, 9, 7, 5, 18, 95-77
7, 1, 6, 6, 92, 76+16
5, 6, 6, 3, 119, 56+63
4, 1, 8, 1, 59, 48+11
1, 6, 3, 0, 47, 60-13
9, 7, 5, 4, 169, 95+74
4, 7, 9, 5, 26, 75-49
7, 9, 1, 7, 168, 71+97
5, 9, 3, 8, 151, 53+98
6, 9, 1, 5, 34, 95-61
6, 9, 1, 6, 157, 61+96
7, 2, 5, 8, 103, 75+28
2, 1, 9, 5, 44, 29+15
5, 4, 4, 8, 102, 54+48
6, 8, 6, 8, 154, 66+88
7, 1, 2, 2, 84, 72+12
9, 8, 8, 9, 9, 98-89
9, 7, 8, 6, 174, 98+76
3, 8, 1, 4, 115, 31+84
1, 6, 5, 7, 52, 67-15
1, 7, 5, 7, 62, 77-15
8, 3, 2, 9, 121, 82+39
3, 4, 1, 5, 14, 45-31
2, 7, 8, 8, 106, 28+78
4, 8, 4, 2, 38, 82-44
4, 6, 5, 1, 106, 45+61
2, 8, 4, 9, 65, 89-24
3, 2, 7, 4, 13, 37-24
5, 2, 9, 1, 80, 59+21
1, 8, 5, 1, 96, 15+81
9, 3, 1, 7, 54, 91-37
2, 3, 1, 9, 18, 39-21
4, 7, 5, 9, 34, 79-45
8, 1, 9, 0, 79, 89-10
9, 1, 9, 9, 80, 99-19
4, 1, 1, 3, 28, 41-13
9, 5, 8, 4, 152, 98+54
9, 4, 2, 4, 136, 92+44
1, 5, 0, 2, 42, 52-10
3, 1, 6, 7, 19, 36-17
4, 8, 5, 8, 133, 45+88
3, 7, 9, 4, 35, 74-39
1, 5, 0, 6, 46, 56-10
4, 5, 1, 4, 13, 54-41
5, 2, 4, 3, 77, 54+23
5, 8, 7, 4, 27, 84-57
1, 3, 2, 3, 45, 12+33
9, 1, 5, 6, 111, 95+16
2, 6, 5, 5, 90, 25+65
7, 6, 2, 7, 139, 72+67
9, 3, 9, 6, 63, 99-36
6, 9, 5, 8, 163, 65+98
3, 2, 3, 4, 57, 33+24
3, 2, 0, 7, 57, 30+27
6, 4, 1, 3, 104, 61+43
4, 5, 2, 8, 16, 58-42
3, 7, 9, 9, 118, 39+79
9, 5, 3, 8, 151, 93+58
1, 1, 0, 8, 28, 10+18
4, 4, 4, 4, 88, 44+44
7, 4, 4, 3, 117, 74+43
4, 1, 4, 2, 56, 44+12
3, 8, 1, 5, 54, 85-31
3, 9, 4, 5, 129, 34+95
2, 1, 0, 6, 36, 20+16
8, 9, 6, 0, 176, 86+90
2, 3, 4, 8, 14, 38-24
6, 1, 4, 1, 53, 64-11
2, 5, 5, 1, 26, 51-25
6, 6, 4, 8, 132, 64+68
7, 1, 2, 0, 62, 72-10
1, 1, 5, 2, 27, 15+12
9, 2, 6, 0, 76, 96-20
4, 8, 2, 6, 128, 42+86
1, 6, 3, 0, 47, 60-13
3, 9, 4, 8, 132, 34+98
8, 2, 6, 5, 61, 86-25
2, 8, 6, 7, 113, 26+87
2, 3, 0, 5, 55, 20+35
2, 2, 4, 7, 51, 24+27
7, 5, 6, 1, 127, 76+51
3, 8, 9, 5, 46, 85-39
9, 4, 0, 7, 43, 90-47
9, 5, 1, 5, 36, 91-55
4, 5, 6, 4, 8, 54-46
8, 6, 4, 1, 23, 84-61
8, 3, 7, 6, 51, 87-36
4, 3, 8, 5, 83, 48+35
2, 5, 4, 6, 80, 24+56
6, 9, 0, 7, 37, 97-60
2, 3, 5, 7, 12, 37-25
5, 3, 1, 9, 90, 51+39
6, 2, 6, 0, 46, 66-20
7, 9, 1, 4, 165, 71+94
9, 8, 9, 8, 187, 99+88
3, 1, 9, 8, 57, 39+18
2, 6, 2, 4, 86, 22+64
6, 3, 3, 3, 96, 63+33
6, 7, 1, 0, 9, 70-61
8, 3, 5, 9, 124, 85+39
4, 3, 6, 0, 76, 46+30
4, 4, 2, 7, 5, 47-42
3, 1, 6, 5, 51, 36+15
3, 8, 6, 6, 122, 36+86
6, 8, 4, 1, 17, 81-64
5, 2, 2, 6, 78, 52+26
6, 1, 3, 2, 75, 63+12
5, 6, 5, 6, 11, 66-55
5, 8, 8, 7, 29, 87-58
3, 8, 5, 3, 48, 83-35
9, 5, 8, 8, 156, 98+58
5, 2, 0, 9, 21, 50-29
4, 4, 4, 9, 93, 44+49
8, 9, 3, 0, 173, 83+90
1, 6, 6, 8, 84, 16+68
8, 1, 1, 4, 95, 81+14
2, 5, 8, 9, 87, 28+59
4, 7, 3, 7, 120, 43+77
1, 2, 3, 9, 16, 29-13
8, 4, 9, 6, 135, 89+46
2, 1, 1, 9, 40, 21+19
2, 2, 1, 6, 47, 21+26
6, 8, 7, 4, 17, 84-67
4, 6, 4, 4, 20, 64-44
6, 3, 2, 7, 25, 62-37
8, 8, 0, 6, 166, 80+86
2, 1, 9, 7, 12, 29-17
7, 7, 3, 5, 148, 73+75
2, 5, 1, 7, 36, 57-21
6, 1, 9, 7, 86, 69+17
2, 4, 3, 4, 21, 44-23
6, 1, 8, 2, 80, 68+12
6, 6, 2, 7, 5, 67-62
4, 1, 7, 9, 28, 47-19
6, 1, 4, 2, 76, 64+12
1, 2, 4, 2, 36, 14+22
1, 5, 3, 9, 72, 13+59
4, 2, 0, 7, 13, 40-27
4, 5, 3, 5, 98, 43+55
4, 3, 8, 8, 10, 48-38
6, 7, 0, 2, 12, 72-60
8, 2, 2, 5, 107, 82+25
7, 7, 0, 7, 7, 77-70
2, 4, 2, 3, 21, 43-22
8, 3, 4, 5, 49, 84-35
5, 7, 3, 2, 19, 72-53
2, 5, 2, 7, 79, 22+57
3, 7, 6, 7, 113, 36+77
8, 9, 1, 2, 173, 81+92
7, 7, 9, 8, 157, 79+78
4, 5, 3, 8, 101, 43+58
2, 9, 5, 2, 117, 25+92
3, 4, 4, 8, 14, 48-34
3, 4, 0, 4, 14, 44-30
7, 7, 9, 4, 5, 79-74
3, 9, 2, 8, 66, 98-32
5, 1, 8, 2, 70, 58+12
6, 1, 1, 6, 77, 61+16
2, 1, 3, 8, 41, 23+18
3, 5, 6, 1, 15, 51-36
5, 8, 3, 1, 134, 53+81
5, 9, 1, 8, 47, 98-51
5, 1, 6, 2, 68, 56+12
7, 2, 8, 1, 99, 78+21
6, 2, 9, 4, 45, 69-24
8, 3, 0, 1, 111, 80+31
1, 6, 8, 7, 85, 18+67
5, 3, 4, 5, 89, 54+35
4, 6, 2, 9, 111, 42+69
5, 8, 0, 4, 134, 50+84
4, 3, 2, 1, 73, 42+31
7, 3, 2, 6, 36, 72-36
9, 3, 7, 6, 61, 97-36
3, 2, 0, 7, 57, 30+27
8, 1, 8, 2, 76, 88-12
5, 3, 8, 6, 94, 58+36
1, 2, 0, 3, 33, 10+23
8, 2, 3, 2, 105, 83+22
6, 5, 7, 5, 12, 67-55
9, 7, 0, 3, 163, 90+73
9, 4, 9, 4, 143, 99+44
6, 4, 8, 4, 112, 68+44
3, 3, 8, 3, 71, 38+33
5, 4, 0, 5, 95, 50+45
9, 7, 5, 4, 21, 95-74
3, 2, 2, 8, 60, 32+28
5, 5, 2, 7, 109, 52+57
8, 4, 8, 6, 42, 88-46
8, 4, 7, 9, 38, 87-49
4, 8, 4, 6, 130, 44+86
3, 2, 6, 8, 8, 36-28
2, 5, 5, 1, 76, 25+51
7, 1, 9, 0, 89, 79+10
7, 3, 7, 9, 116, 77+39
7, 4, 6, 5, 121, 76+45
7, 4, 5, 2, 117, 75+42
6, 7, 6, 4, 140, 66+74
9, 3, 2, 4, 58, 92-34
9, 5, 2, 8, 34, 92-58
1, 3, 7, 8, 21, 38-17
1, 2, 4, 7, 13, 27-14
2, 5, 7, 7, 84, 27+57
6, 2, 6, 9, 95, 66+29
9, 6, 4, 1, 155, 94+61
8, 1, 1, 8, 99, 81+18
6, 9, 2, 0, 28, 90-62
2, 4, 1, 1, 20, 41-21
6, 1, 0, 1, 71, 60+11
2, 6, 0, 0, 80, 20+60
5, 8, 1, 7, 36, 87-51
6, 3, 4, 8, 26, 64-38
5, 5, 8, 1, 109, 58+51
8, 7, 9, 0, 19, 89-70
3, 7, 7, 9, 42, 79-37
5, 1, 2, 9, 33, 52-19
7, 4, 2, 1, 113, 72+41
4, 2, 4, 3, 67, 44+23
2, 2, 3, 2, 45, 23+22
4, 2, 6, 8, 74, 46+28
7, 4, 9, 7, 126, 79+47
8, 1, 3, 2, 95, 83+12
4, 2, 3, 2, 65, 43+22
8, 4, 1, 7, 34, 81-47
1, 9, 1, 2, 81, 92-11
9, 6, 3, 5, 158, 93+65
4, 1, 2, 7, 59, 42+17
6, 2, 7, 2, 89, 67+22
1, 9, 9, 1, 110, 19+91
5, 6, 6, 9, 125, 56+69
4, 2, 0, 8, 12, 40-28
3, 5, 4, 5, 21, 55-34
9, 8, 7, 0, 17, 97-80
6, 4, 1, 7, 108, 61+47
3, 8, 5, 6, 121, 35+86
8, 5, 9, 8, 31, 89-58
7, 9, 1, 1, 20, 91-71
8, 9, 3, 3, 176, 83+93
9, 9, 8, 2, 6, 98-92
2, 9, 2, 1, 113, 22+91
7, 4, 0, 4, 114, 70+44
7, 2, 7, 6, 51, 77-26
7, 4, 6, 4, 32, 76-44
5, 6, 8, 2, 120, 58+62
1, 1, 9, 7, 36, 19+17
6, 9, 4, 9, 163, 64+99
5, 6, 0, 2, 12, 62-50
8, 3, 3, 6, 47, 83-36
6, 3, 4, 8, 102, 64+38
2, 6, 6, 8, 94, 26+68
1, 7, 2, 1, 83, 12+71
3, 9, 9, 7, 136, 39+97
1, 8, 9, 4, 65, 84-19
3, 7, 8, 8, 40, 78-38
9, 6, 0, 5, 25, 90-65
9, 6, 2, 9, 161, 92+69
2, 8, 3, 6, 109, 23+86
1, 4, 2, 0, 28, 40-12
6, 9, 2, 0, 152, 62+90
5, 8, 9, 2, 141, 59+82
5, 9, 7, 7, 154, 57+97
1, 3, 4, 9, 25, 39-14
9, 2, 6, 2, 74, 96-22
4, 5, 4, 1, 7, 51-44
4, 5, 2, 2, 10, 52-42
9, 7, 7, 6, 21, 97-76
3, 7, 6, 8, 42, 78-36
9, 4, 1, 2, 49, 91-42
2, 3, 2, 9, 17, 39-22
4, 5, 7, 7, 10, 57-47
6, 7, 4, 5, 139, 64+75
6, 6, 8, 6, 134, 68+66
2, 2, 2, 9, 51, 22+29
4, 1, 2, 6, 26, 42-16
4, 3, 8, 5, 83, 48+35
5, 7, 8, 4, 132, 58+74
5, 8, 7, 3, 26, 83-57
2, 4, 0, 2, 62, 20+42
4, 4, 1, 7, 88, 41+47
4, 5, 9, 4, 5, 54-49
7, 9, 6, 5, 19, 95-76
1, 8, 8, 6, 104, 18+86
9, 3, 4, 8, 132, 94+38
3, 9, 5, 7, 62, 97-35
8, 7, 2, 4, 8, 82-74
5, 4, 4, 2, 96, 54+42
2, 5, 0, 7, 77, 20+57
9, 6, 9, 1, 160, 99+61
7, 1, 4, 6, 90, 74+16
4, 2, 3, 3, 66, 43+23
3, 9, 8, 6, 58, 96-38
2, 1, 4, 5, 39, 24+15
2, 8, 8, 6, 114, 28+86
4, 2, 2, 8, 70, 42+28
5, 5, 5, 2, 107, 55+52
2, 3, 1, 6, 15, 36-21
2, 4, 9, 8, 77, 29+48
1, 2, 7, 5, 8, 25-17
2, 7, 2, 2, 94, 22+72
6, 9, 0, 6, 36, 96-60
8, 8, 0, 9, 169, 80+89
4, 9, 5, 5, 50, 95-45
6, 8, 4, 2, 18, 82-64
1, 4, 5, 7, 32, 47-15
5, 6, 3, 3, 10, 63-53
4, 6, 0, 9, 29, 69-40
9, 3, 8, 5, 63, 98-35
5, 4, 4, 5, 99, 54+45
3, 8, 4, 1, 47, 81-34
5, 9, 2, 7, 45, 97-52
8, 2, 9, 1, 68, 89-21
6, 1, 0, 9, 79, 60+19
4, 6, 4, 7, 23, 67-44
7, 4, 8, 5, 33, 78-45
8, 5, 9, 3, 142, 89+53
6, 9, 8, 8, 166, 68+98
7, 4, 9, 5, 34, 79-45
9, 7, 2, 2, 164, 92+72
7, 5, 9, 9, 138, 79+59
6, 1, 6, 8, 84, 66+18
8, 8, 2, 6, 168, 82+86
8, 7, 3, 8, 5, 83-78
8, 1, 2, 9, 63, 82-19
1, 6, 2, 1, 73, 12+61
8, 5, 0, 3, 133, 80+53
6, 2, 4, 6, 90, 64+26
4, 2, 7, 8, 75, 47+28
9, 1, 5, 6, 111, 95+16
2, 8, 7, 5, 58, 85-27
4, 3, 7, 3, 80, 47+33
3, 3, 9, 6, 75, 39+36
8, 8, 0, 7, 7, 87-80
1, 4, 6, 6, 62, 16+46
7, 8, 7, 1, 158, 77+81
3, 4, 5, 4, 79, 35+44
6, 3, 5, 8, 103, 65+38
4, 6, 1, 8, 109, 41+68
9, 1, 1, 2, 103, 91+12
6, 9, 7, 1, 24, 91-67
8, 6, 9, 7, 156, 89+67
9, 5, 8, 1, 149, 98+51
9, 6, 6, 3, 33, 96-63
2, 9, 1, 6, 75, 96-21
7, 2, 9, 7, 52, 79-27
2, 1, 5, 6, 9, 25-16
3, 8, 8, 7, 49, 87-38
3, 4, 2, 7, 15, 47-32
7, 5, 1, 8, 129, 71+58
6, 4, 2, 2, 104, 62+42
8, 6, 2, 9, 151, 82+69
4, 3, 7, 1, 16, 47-31
8, 8, 9, 8, 177, 89+88
8, 4, 8, 2, 46, 88-42
1, 5, 9, 2, 33, 52-19
9, 1, 7, 3, 84, 97-13
9, 2, 1, 1, 70, 91-21
3, 5, 7, 4, 91, 37+54
4, 1, 0, 9, 21, 40-19
9, 9, 8, 6, 194, 98+96
8, 3, 7, 9, 48, 87-39
4, 8, 0, 3, 43, 83-40
3, 7, 4, 6, 110, 34+76
5, 1, 0, 8, 32, 50-18
1, 6, 2, 0, 48, 60-12
3, 2, 5, 7, 8, 35-27
4, 2, 0, 8, 68, 40+28
7, 7, 3, 8, 5, 78-73
3, 6, 1, 7, 98, 31+67
7, 5, 5, 5, 130, 75+55
5, 1, 3, 4, 67, 53+14
5, 9, 3, 4, 147, 53+94
1, 8, 1, 7, 76, 87-11
5, 2, 9, 4, 83, 59+24
6, 1, 9, 3, 82, 69+13
1, 1, 2, 0, 22, 12+10
2, 7, 9, 1, 100, 29+71
7, 3, 5, 2, 107, 75+32
8, 6, 4, 8, 152, 84+68
4, 6, 0, 7, 27, 67-40
1, 4, 3, 4, 57, 13+44
7, 4, 2, 8, 24, 72-48
3, 8, 1, 6, 117, 31+86
1, 9, 6, 8, 82, 98-16
6, 3, 3, 9, 24, 63-39
2, 8, 2, 7, 65, 87-22
3, 6, 9, 8, 29, 68-39
9, 1, 9, 6, 83, 99-16
3, 7, 4, 7, 43, 77-34
5, 7, 6, 7, 21, 77-56
9, 5, 3, 8, 35, 93-58
6, 7, 3, 0, 133, 63+70
9, 7, 8, 9, 177, 98+79
7, 2, 7, 9, 106, 77+29
8, 2, 8, 0, 68, 88-20
3, 1, 4, 1, 45, 34+11
7, 5, 7, 5, 22, 77-55
1, 7, 3, 5, 62, 75-13
1, 6, 7, 7, 84, 17+67
5, 5, 2, 6, 108, 52+56
3, 1, 2, 5, 17, 32-15
7, 8, 8, 5, 7, 85-78
7, 9, 4, 5, 169, 74+95
2, 4, 1, 4, 23, 44-21
3, 3, 2, 0, 62, 32+30
4, 9, 7, 0, 137, 47+90
6, 2, 8, 4, 44, 68-24
8, 3, 0, 4, 46, 80-34
1, 7, 7, 1, 88, 17+71
1, 5, 1, 7, 46, 57-11
5, 3, 2, 2, 20, 52-32
4, 8, 3, 3, 40, 83-43
7, 1, 2, 0, 62, 72-10
8, 9, 4, 0, 174, 84+90
8, 9, 9, 0, 179, 89+90
3, 4, 1, 6, 77, 31+46
9, 1, 0, 7, 107, 90+17
1, 3, 0, 2, 22, 32-10
4, 7, 5, 5, 30, 75-45
5, 2, 4, 1, 33, 54-21
4, 4, 4, 2, 86, 44+42
4, 1, 6, 5, 61, 46+15
4, 5, 9, 4, 5, 54-49
2, 8, 0, 4, 64, 84-20
3, 5, 1, 3, 22, 53-31
1, 9, 4, 4, 80, 94-14
4, 1, 6, 5, 31, 46-15
2, 5, 1, 9, 38, 59-21
6, 2, 8, 6, 42, 68-26
3, 6, 0, 6, 36, 66-30
3, 1, 7, 6, 21, 37-16
8, 9, 6, 6, 10, 96-86
6, 9, 5, 4, 159, 65+94
7, 9, 7, 6, 173, 77+96
4, 1, 8, 4, 34, 48-14
1, 2, 6, 8, 12, 28-16
9, 6, 3, 5, 28, 93-65
2, 9, 6, 3, 67, 93-26
4, 2, 7, 0, 67, 47+20
7, 7, 3, 8, 151, 73+78
9, 5, 8, 9, 157, 98+59
4, 5, 9, 1, 100, 49+51
3, 4, 0, 3, 73, 30+43
4, 8, 7, 5, 38, 85-47
4, 7, 5, 4, 119, 45+74
2, 2, 8, 2, 6, 28-22
1, 9, 8, 7, 115, 18+97
6, 9, 1, 0, 29, 90-61
9, 7, 4, 5, 19, 94-75
4, 1, 5, 3, 32, 45-13
6, 2, 0, 4, 36, 60-24
9, 4, 7, 9, 146, 97+49
9, 8, 1, 2, 173, 91+82
5, 6, 4, 7, 13, 67-54
3, 5, 7, 1, 14, 51-37
7, 5, 5, 9, 134, 75+59
6, 2, 5, 8, 93, 65+28
5, 1, 4, 1, 43, 54-11
6, 7, 7, 2, 5, 72-67
7, 6, 0, 0, 10, 70-60
7, 9, 5, 2, 17, 92-75
3, 5, 2, 2, 20, 52-32
2, 6, 2, 0, 38, 60-22
8, 6, 7, 8, 19, 87-68
7, 3, 6, 9, 37, 76-39
